initial_condition,time,output,parameter,S1,ST
30_05,158,2,k4,0.05416478146953392,0.2011014617810007
30_05,158,2,k5,0.014208669838087006,0.19856034930440097
30_05,158,2,KS,-0.008760220977753442,0.15589835468272495
30_05,158,2,KP,0.01524591471516143,0.03842529768924846
30_05,158,2,KN,0.32222813643550346,0.6290884637133561
30_05,158,2,k-4,0.04032200668947899,0.1700105662537491
30_05,158,3,k2,0.055112365280923906,0.18698961097016942
30_05,158,3,k3,0.08159962786846005,0.2433831640810698
30_05,158,3,k4,0.03048031787211149,0.12076052241341263
30_05,158,3,k5,-0.0006806250459251534,0.003142798427134401
30_05,158,3,KS,0.058635069342184244,0.12564921216642172
30_05,158,3,KP,0.013823475053895064,0.3645075640290465
30_05,158,3,KN,0.06084176494915229,0.9684038573667624
30_05,158,3,k-4,0.01106316239053536,0.14366502073425969
30_05,159,0,k2,0.06044282676062091,0.19421473283758398
30_05,159,0,k3,0.06307749646209794,0.2272866542124008
30_05,159,0,k4,0.022441749198667475,0.1120235204957808
30_05,159,0,k5,-0.00021668982516648475,0.0005469447493719213
30_05,159,0,KS,0.06015730758911719,0.1275275684255304
30_05,159,0,KP,0.0196073173079098,0.38476099611088055
30_05,159,0,KN,0.03654933268934961,0.9641959422205056
30_05,159,0,k-4,0.017279931203988366,0.15090924252434068
30_05,159,1,k2,0.010814032841526391,0.08926783568422476
30_05,159,1,k3,0.1588310888447343,0.3944328218461322
30_05,159,1,k4,0.053897850558329394,0.20109186981691335
30_05,159,1,k5,0.014297927513481716,0.20007433543413722
30_05,159,1,KS,-0.008772707070127566,0.15629708407662332
30_05,159,1,KP,0.015037705322650557,0.03847499124722232
30_05,159,1,KN,0.3224157409389152,0.6305300697404718
30_05,159,1,k-4,0.04020568317741585,0.17065407927334678
30_05,159,2,k2,0.010814032841526395,0.08926783568422474
30_05,159,2,k3,0.15883108884473424,0.39443282184613215
30_05,159,2,k4,0.053897850558329366,0.20109186981691335
30_05,159,2,k5,0.014297927513481697,0.20007433543413722
30_05,159,2,KS,-0.008772707070127563,0.1562970840766233
30_05,159,2,KP,0.015037705322650582,0.038474991247222305
30_05,159,2,KN,0.3224157409389151,0.6305300697404717
30_05,159,2,k-4,0.04020568317741585,0.17065407927334672
30_05,159,3,k2,0.05405396107946338,0.18549579481018247
30_05,159,3,k3,0.08090462169143929,0.24245913613762757
30_05,159,3,k4,0.030057360433176555,0.12048587876469832
30_05,159,3,k5,-0.0006781630354770693,0.0031334383320604764
30_05,159,3,KS,0.057439503132040576,0.12301075409376082
30_05,159,3,KP,0.013648233327938972,0.3633565155567388
30_05,159,3,KN,0.060123231630285205,0.9574836882171437
30_05,159,3,k-4,0.010888508866359652,0.14236098997627605
30_05,160,0,k2,0.05924307828118878,0.1925145059163427
30_05,160,0,k3,0.06258210241074152,0.22650631895854625
30_05,160,0,k4,0.022137982883737268,0.11184642361653102
30_05,160,0,k5,-0.00021696155580612587,0.0005443768592280957
30_05,160,0,KS,0.05889620494102742,0.12480208387640412
30_05,160,0,KP,0.01934572255539488,0.38326259284962294
30_05,160,0,KN,0.03612364774533386,0.952821947897615
30_05,160,0,k-4,0.016996151946077107,0.14939935370615884
30_05,160,1,k2,0.010740248098615858,0.08924541287080205
30_05,160,1,k3,0.1586030646534359,0.3942480366135618
30_05,160,1,k4,0.05363356700172839,0.20108239150571142
30_05,160,1,k5,0.014389081835404768,0.20160671601238322
30_05,160,1,KS,-0.008784398127622533,0.15669680539151007
30_05,160,1,KP,0.014834891909670425,0.03853265854374418
30_05,160,1,KN,0.322601748618592,0.6319699166965367
30_05,160,1,k-4,0.040089408737620395,0.1713186535631225
30_05,160,2,k2,0.01074024809861587,0.08924541287080208
30_05,160,2,k3,0.1586030646534359,0.3942480366135619
30_05,160,2,k4,0.0536335670017284,0.20108239150571147
30_05,160,2,k5,0.014389081835404764,0.20160671601238334
30_05,160,2,KS,-0.00878439812762252,0.15669680539151012
30_05,160,2,KP,0.014834891909670458,0.038532658543744186
30_05,160,2,KN,0.3226017486185921,0.6319699166965368
30_05,160,2,k-4,0.04008940873762042,0.17131865356312254
30_05,160,3,k2,0.05301010938250622,0.1839974957101949
30_05,160,3,k3,0.08020497081353874,0.241498805348641
30_05,160,3,k4,0.029636958616126537,0.12020225759698241
30_05,160,3,k5,-0.0006757097356244833,0.003123725407626241
30_05,160,3,KS,0.056263596491268386,0.12044417851985674
30_05,160,3,KP,0.013473813469956731,0.3621729294737162
30_05,160,3,KN,0.05940647906665168,0.9465512111052274
30_05,160,3,k-4,0.010715232081791494,0.14104881121755541
30_05,161,0,k2,0.058062476864391976,0.1908127181783855
30_05,161,0,k3,0.06208128416958055,0.2256889232824865
30_05,161,0,k4,0.021836014985680507,0.11166142224980041
30_05,161,0,k5,-0.0002174071188432531,0.0005417372880991395
30_05,161,0,KS,0.05765793122220562,0.1221582039286571
30_05,161,0,KP,0.01908607354065236,0.3817327570010474
30_05,161,0,KN,0.035699930091280224,0.9414554207755518
30_05,161,0,k-4,0.016714687854932277,0.1478838003879286
30_05,161,1,k2,0.010659946377869961,0.0892251701362915
30_05,161,1,k3,0.15837019075782363,0.39406200964846705
30_05,161,1,k4,0.05336391934323608,0.20107449498881888
30_05,161,1,k5,0.014474195091790067,0.20315496059804677
30_05,161,1,KS,-0.008795232150359322,0.15709720016093498
30_05,161,1,KP,0.014627974686312092,0.03859586103400754
30_05,161,1,KN,0.3227749939097799,0.6334020770495465
30_05,161,1,k-4,0.03997007728391426,0.1720047899795955
30_05,161,2,k2,0.010659946377869973,0.0892251701362915
30_05,161,2,k3,0.15837019075782358,0.39406200964846705
30_05,161,2,k4,0.0533639193432361,0.201074494988819
30_05,161,2,k5,0.014474195091790059,0.20315496059804683
30_05,161,2,KS,-0.00879523215035931,0.157097200160935
30_05,161,2,KP,0.014627974686312111,0.03859586103400755
30_05,161,2,KN,0.32277499390977993,0.6334020770495465
30_05,161,2,k-4,0.039970077283914274,0.17200478997959548
30_05,161,3,k2,0.051981491051208445,0.1824949595109789
30_05,161,3,k3,0.07950126923855637,0.24050372106469128
30_05,161,3,k4,0.02921922133142318,0.11991059969159065
30_05,161,3,k5,-0.000673105775774074,0.0031137627811492403
30_05,161,3,KS,0.055107845284995835,0.1179515684491533
30_05,161,3,KP,0.013300375929648446,0.3609577901688921
30_05,161,3,KN,0.05869236565247829,0.9356175120131489
30_05,161,3,k-4,0.010543308081129436,0.13972984187413331
30_05,162,0,k2,0.05690031381372193,0.18910971075390431
30_05,162,0,k3,0.0615781893083661,0.2248344289891127
30_05,162,0,k4,0.02153468802572004,0.11146282229776044
30_05,162,0,k5,-0.00021779445285524755,0.0005391432135440531
30_05,162,0,KS,0.05644045650120233,0.1195893839137337
30_05,162,0,KP,0.018828170650412205,0.38016985701312156
30_05,162,0,KN,0.03527621254351038,0.9300996270931003
30_05,162,0,k-4,0.016435944136696048,0.14636375593630147
30_05,162,1,k2,0.010583756572856134,0.08920821814812638
30_05,162,1,k3,0.1581320151534494,0.3938745058974691
30_05,162,1,k4,0.05310170866662039,0.20107401876713857
30_05,162,1,k5,0.014563916865490746,0.20472093572720088
30_05,162,1,KS,-0.008802481609217986,0.15750003659563755
30_05,162,1,KP,0.014427210527621217,0.03866413958521275
30_05,162,1,KN,0.3229558141157487,0.6348351964760022
30_05,162,1,k-4,0.039857170675674555,0.1727112958618574
30_05,162,2,k2,0.010583756572856142,0.08920821814812639
30_05,162,2,k3,0.15813201515344935,0.39387450589746914
30_05,162,2,k4,0.05310170866662038,0.20107401876713857
30_05,162,2,k5,0.014563916865490757,0.2047209357272009
30_05,162,2,KS,-0.008802481609217979,0.15750003659563758
30_05,162,2,KP,0.014427210527621241,0.03866413958521275
30_05,162,2,KN,0.32295581411574886,0.6348351964760022
30_05,162,2,k-4,0.03985717067567457,0.1727112958618574
30_05,162,3,k2,0.05096779550730173,0.1809882532469689
30_05,162,3,k3,0.07879493968634337,0.2394741807652495
30_05,162,3,k4,0.028803636511127304,0.11960880129263139
30_05,162,3,k5,-0.0006704129989636742,0.003103597483066156
30_05,162,3,KS,0.05397138761314378,0.11553034869223527
30_05,162,3,KP,0.013127781988198313,0.3597107329515327
30_05,162,3,KN,0.057980135131543695,0.9246878491275021
30_05,162,3,k-4,0.010372781858188405,0.1384044750692934
30_05,163,0,k2,0.055755752376670895,0.1874064756158574
30_05,163,0,k3,0.061071986845431546,0.22394720928033565
30_05,163,0,k4,0.021234228608966323,0.11125254845243823
30_05,163,0,k5,-0.00021792990900550895,0.0005364229784850067
30_05,163,0,KS,0.05524527219266329,0.11709864283520895
30_05,163,0,KP,0.01857276597821866,0.3785819271242035
30_05,163,0,KN,0.03485365500402027,0.9187646045351455
30_05,163,0,k-4,0.016159988618739393,0.14484329607322
30_05,163,1,k2,0.010510803250129602,0.0891942059067426
30_05,163,1,k3,0.1578984982487978,0.3936858661549259
30_05,163,1,k4,0.05283789830044576,0.20107767282123568
30_05,163,1,k5,0.014655281409474714,0.20630657581309336
30_05,163,1,KS,-0.008810204058477796,0.15790612720875705
30_05,163,1,KP,0.014230402667212726,0.03874107911427016
30_05,163,1,KN,0.3231379540820881,0.6362722352951337
30_05,163,1,k-4,0.03975097907195218,0.1734417828825205
30_05,163,2,k2,0.010510803250129618,0.0891942059067426
30_05,163,2,k3,0.15789849824879776,0.3936858661549259
30_05,163,2,k4,0.05283789830044576,0.20107767282123568
30_05,163,2,k5,0.014655281409474712,0.20630657581309336
30_05,163,2,KS,-0.008810204058477784,0.15790612720875705
30_05,163,2,KP,0.014230402667212748,0.03874107911427016
30_05,163,2,KN,0.3231379540820881,0.6362722352951337
30_05,163,2,k-4,0.03975097907195219,0.1734417828825205
30_05,163,3,k2,0.04996900608653737,0.17947806661033808
30_05,163,3,k3,0.0780859600932622,0.23841256074700296
30_05,163,3,k4,0.028390612862614423,0.11929774206548106
30_05,163,3,k5,-0.0006675122816266598,0.00309318248677033
30_05,163,3,KS,0.05285482975221479,0.11318132030195134
30_05,163,3,KP,0.012956430803132952,0.3584349809506434
30_05,163,3,KN,0.05727061602621951,0.9137723996456921
30_05,163,3,k-4,0.010203766350611237,0.13707525418715158
30_05,164,0,k2,0.05462864570133817,0.185700745331032
30_05,164,0,k3,0.06056048432902771,0.22302046143393706
30_05,164,0,k4,0.02093558900847149,0.11103620042690895
30_05,164,0,k5,-0.0002188303801513284,0.0005335828490465216
30_05,164,0,KS,0.05407193131180581,0.11468432330267742
30_05,164,0,KP,0.018318737386419825,0.3769639900950497
30_05,164,0,KN,0.03443171141392393,0.9074512940274764
30_05,164,0,k-4,0.015886512367084472,0.1433185609307699
30_05,164,1,k2,0.010434640131390688,0.08918185410263373
30_05,164,1,k3,0.1576577596501879,0.3934969512510902
30_05,164,1,k4,0.052574597619406666,0.20108214124729717
30_05,164,1,k5,0.014746170374620612,0.20791000686566996
30_05,164,1,KS,-0.008819888416297996,0.15831634080057147
30_05,164,1,KP,0.014038436898509605,0.03882821048137917
30_05,164,1,KN,0.3233184948917076,0.6377132348510058
30_05,164,1,k-4,0.03964193211475048,0.17419387569757022
30_05,164,2,k2,0.010434640131390704,0.0891818541026337
30_05,164,2,k3,0.1576577596501879,0.39349695125109024
30_05,164,2,k4,0.052574597619406666,0.2010821412472972
30_05,164,2,k5,0.014746170374620607,0.20791000686567002
30_05,164,2,KS,-0.00881988841629798,0.15831634080057153
30_05,164,2,KP,0.014038436898509636,0.03882821048137917
30_05,164,2,KN,0.32331849489170766,0.6377132348510058
30_05,164,2,k-4,0.0396419321147505,0.1741938756975702
30_05,164,3,k2,0.04898498038163042,0.17796368672798984
30_05,164,3,k3,0.07737364002820193,0.23731690989261872
30_05,164,3,k4,0.02798040911305122,0.11897968826651674
30_05,164,3,k5,-0.0006647806151398301,0.0030825128720427027
30_05,164,3,KS,0.05175794191236389,0.11090327878362007
30_05,164,3,KP,0.012785895523882486,0.3571293835992717
30_05,164,3,KN,0.05656363705699749,0.9028733381099168
30_05,164,3,k-4,0.010036189694412594,0.13574115255147307
30_05,165,0,k2,0.05352051641019457,0.1839958023973785
30_05,165,0,k3,0.06004778799649879,0.22206469280188007
30_05,165,0,k4,0.020639064286706362,0.11081050449983298
30_05,165,0,k5,-0.00021881486893286713,0.0005307791194532969
30_05,165,0,KS,0.05292078951993922,0.11234413930525634
30_05,165,0,KP,0.018066820888291063,0.37532195085183007
30_05,165,0,KN,0.03401206743179587,0.8961800520489468
30_05,165,0,k-4,0.015616589398673322,0.141792833831589
30_05,165,1,k2,0.01036172284140395,0.08916731412044218
30_05,165,1,k3,0.1574209779470424,0.39330505860202236
30_05,165,1,k4,0.05230900570152339,0.20108961869026165
30_05,165,1,k5,0.01483545420538504,0.20953156082806196
30_05,165,1,KS,-0.008829515937317765,0.15872643408828985
30_05,165,1,KP,0.013843224568299157,0.038922276783364775
30_05,165,1,KN,0.323493657150093,0.6391437884913217
30_05,165,1,k-4,0.039530824999825284,0.174967628990663
30_05,165,2,k2,0.010361722841403962,0.08916731412044217
30_05,165,2,k3,0.15742097794704238,0.3933050586020222
30_05,165,2,k4,0.05230900570152337,0.2010896186902616
30_05,165,2,k5,0.014835454205385047,0.20953156082806196
30_05,165,2,KS,-0.008829515937317756,0.15872643408828982
30_05,165,2,KP,0.013843224568299176,0.038922276783364775
30_05,165,2,KN,0.323493657150093,0.6391437884913215
30_05,165,2,k-4,0.0395308249998253,0.17496762899066295
30_05,165,3,k2,0.04801620781519025,0.17644668844462733
30_05,165,3,k3,0.07666002160102157,0.23619210665127294
30_05,165,3,k4,0.02757338279360831,0.11865386838011639
30_05,165,3,k5,-0.0006616309061742215,0.0030716803469916848
30_05,165,3,KS,0.050680735560083505,0.10869544852689934
30_05,165,3,KP,0.012616494527111931,0.3557967641545118
30_05,165,3,KN,0.05586029532634502,0.8920044269750891
30_05,165,3,k-4,0.009870416296845536,0.13440428564805992
30_05,166,0,k2,0.052430229924942034,0.18229216458556058
30_05,166,0,k3,0.05953366847012557,0.22107695112047662
30_05,166,0,k4,0.020344448475067507,0.11057687460855442
30_05,166,0,k5,-0.00021874663097837542,0.0005277855538685201
30_05,166,0,KS,0.05179132421068461,0.11007884658917316
30_05,166,0,KP,0.017817173584281448,0.3736524709139227
30_05,166,0,KN,0.033594039207605265,0.8849486091580006
30_05,166,0,k-4,0.015349159239652405,0.14026821294513764
30_05,166,1,k2,0.010286298918150461,0.08915663012251461
30_05,166,1,k3,0.1571767059522034,0.3931090448205572
30_05,166,1,k4,0.052046029210881105,0.2010999591855642
30_05,166,1,k5,0.014923523430946363,0.21117184482686707
30_05,166,1,KS,-0.008835811741925844,0.15914187462071983
30_05,166,1,KP,0.013649660270272555,0.03901925179851411
30_05,166,1,KN,0.3236662802024002,0.6405840349527564
30_05,166,1,k-4,0.039420463391891605,0.17576191036973593
30_05,166,2,k2,0.010286298918150494,0.08915663012251462
30_05,166,2,k3,0.1571767059522034,0.39310904482055725
30_05,166,2,k4,0.05204602921088111,0.20109995918556425
30_05,166,2,k5,0.014923523430946373,0.2111718448268671
30_05,166,2,KS,-0.008835811741925836,0.15914187462071988
30_05,166,2,KP,0.01364966027027259,0.03901925179851411
30_05,166,2,KN,0.3236662802024003,0.6405840349527564
30_05,166,2,k-4,0.03942046339189164,0.17576191036973596
30_05,166,3,k2,0.047062504423811144,0.17492737926934024
30_05,166,3,k3,0.0759452704011119,0.23503747627198274
30_05,166,3,k4,0.02716940782740827,0.11832077638075168
30_05,166,3,k5,-0.0006583750732544996,0.003060598788568212
30_05,166,3,KS,0.049623003848703585,0.10655692850137673
30_05,166,3,KP,0.012448322783869356,0.35443625911454263
30_05,166,3,KN,0.0551603801264247,0.8811684355374073
30_05,166,3,k-4,0.00970614890426715,0.13306542974644225
30_05,167,0,k2,0.05135783889683766,0.18058970000044355
30_05,167,0,k3,0.05901511989890107,0.2200603742134287
30_05,167,0,k4,0.020051189899803413,0.11033366425432632
30_05,167,0,k5,-0.00021947085602380377,0.0005247598854135463
30_05,167,0,KS,0.0506819306895213,0.10788547748609272
30_05,167,0,KP,0.017567658142341347,0.3719562959784303
30_05,167,0,KN,0.033177110100724466,0.8737637397982446
30_05,167,0,k-4,0.015084175859908634,0.13874454744362413
30_05,167,1,k2,0.01021109429771351,0.08914870074551635
30_05,167,1,k3,0.15693185148328329,0.39291054398176745
30_05,167,1,k4,0.05178012515260191,0.20111264544841578
30_05,167,1,k5,0.015015013717612479,0.21283099672967695
30_05,167,1,KS,-0.008840931046274977,0.15955661327028692
30_05,167,1,KP,0.013459918239485929,0.03912360508982128
30_05,167,1,KN,0.3238405046964374,0.6420199777894041
30_05,167,1,k-4,0.03931230183489682,0.17657896706823148
30_05,167,2,k2,0.010211094297713533,0.08914870074551635
30_05,167,2,k3,0.15693185148328326,0.3929105439817674
30_05,167,2,k4,0.05178012515260191,0.20111264544841587
30_05,167,2,k5,0.01501501371761248,0.21283099672967698
30_05,167,2,KS,-0.008840931046274958,0.15955661327028692
30_05,167,2,KP,0.01345991823948596,0.039123605089821274
30_05,167,2,KN,0.32384050469643744,0.6420199777894041
30_05,167,2,k-4,0.03931230183489683,0.17657896706823148
30_05,167,3,k2,0.046123883285381764,0.17340608291357792
30_05,167,3,k3,0.07522850521387217,0.23385506304537138
30_05,167,3,k4,0.02676849266175141,0.11797988150498556
30_05,167,3,k5,-0.0006552377569415599,0.0030493363306427416
30_05,167,3,KS,0.04858412096759752,0.10448675354294275
30_05,167,3,KP,0.012280669781227481,0.35304903436475366
30_05,167,3,KN,0.0544639254417212,0.8703713398165176
30_05,167,3,k-4,0.009543443937702399,0.13172541090686
30_05,168,0,k2,0.05030413343736772,0.17888924398176
30_05,168,0,k3,0.058495078851409255,0.21901315661469067
30_05,168,0,k4,0.01976110650089275,0.11008239968197604
30_05,168,0,k5,-0.00021937622969135507,0.0005219191978315548
30_05,168,0,KS,0.04959307286737647,0.10576478418523695
30_05,168,0,KP,0.017320933945621984,0.3702393297945939
30_05,168,0,KN,0.03276314149616713,0.8626298090994047
30_05,168,0,k-4,0.014822982151904291,0.13722271506609093
30_05,168,1,k2,0.010146095540874625,0.08914204354895731
30_05,168,1,k3,0.15669159442266847,0.3927055981604091
30_05,168,1,k4,0.05151755884699345,0.20112828948265954
30_05,168,1,k5,0.01510836551155176,0.21450745329885626
30_05,168,1,KS,-0.008849378044649343,0.15997271215501505
30_05,168,1,KP,0.013268145671421525,0.039236293424072644
30_05,168,1,KN,0.3240071293117075,0.6434580996566243
30_05,168,1,k-4,0.03920410977048587,0.17741805705824848
30_05,168,2,k2,0.010146095540874646,0.08914204354895736
30_05,168,2,k3,0.15669159442266847,0.39270559816040923
30_05,168,2,k4,0.05151755884699346,0.20112828948265962
30_05,168,2,k5,0.01510836551155177,0.21450745329885634
30_05,168,2,KS,-0.008849378044649333,0.15997271215501513
30_05,168,2,KP,0.013268145671421556,0.03923629342407266
30_05,168,2,KN,0.32400712931170766,0.6434580996566245
30_05,168,2,k-4,0.0392041097704859,0.1774180570582485
30_05,168,3,k2,0.04520037284325053,0.17188322907805698
30_05,168,3,k3,0.07451090980007552,0.23264482658007854
30_05,168,3,k4,0.02637117289200776,0.11763209106744141
30_05,168,3,k5,-0.0006518229201702256,0.0030379862384419857
30_05,168,3,KS,0.04756408584112406,0.10248425404775993
30_05,168,3,KP,0.012114460602578718,0.3516372337761703
30_05,168,3,KN,0.053771698368717105,0.8596193496335524
30_05,168,3,k-4,0.009382690680940397,0.1303850538542345
30_05,169,0,k2,0.04926854954307525,0.17718902373521142
30_05,169,0,k3,0.05797379560452429,0.21793741789174123
