output,time,parameter,S1,ST
CAB,174,KP,0.12840555491748504,0.6293719128885242
CAB,174,KN,0.010638993490753175,0.2234739211078225
CAB,174,kmenos4,0.011460297391694784,0.3200771062032672
CAB,175,k2,0.01440059658170321,0.25168382386970684
CAB,175,k3,0.020508023718200916,0.21849495054454518
CAB,175,k4,0.010802373859454352,0.06101202395961819
CAB,175,k5,0.00024164223066805313,0.0009772982247246054
CAB,175,KS,0.02032143508210671,0.5180567485262042
CAB,175,KP,0.1301471934898372,0.6251057717559333
CAB,175,KN,0.010516830831039381,0.22004437617173736
CAB,175,kmenos4,0.011332453044384109,0.3166369471467672
CAB,176,k2,0.01385135403142207,0.2514827443599243
CAB,176,k3,0.020302368616551884,0.21593415003579133
CAB,176,k4,0.010682637301025394,0.06055828659907567
CAB,176,k5,0.00024265802206422326,0.0009836407791379853
CAB,176,KS,0.019814427429351605,0.5144460905847988
CAB,176,KP,0.13189382990969176,0.6207287485651856
CAB,176,KN,0.010394289582420252,0.21665731468803495
CAB,176,kmenos4,0.011205047935973322,0.3131460213822776
CAB,177,k2,0.01331244251357192,0.2512443319646946
CAB,177,k3,0.020095191029592202,0.21334561836891638
CAB,177,k4,0.010562635023341989,0.060099823035313756
CAB,177,k5,0.00024382994739038892,0.0009901585930005457
CAB,177,KS,0.01931504127738913,0.5108123991324364
CAB,177,KP,0.1336430289718143,0.6162402087153748
CAB,177,KN,0.010271340425651304,0.21331035727904957
CAB,177,kmenos4,0.011077709535781367,0.30960820507951364
CAB,178,k2,0.012784496622946962,0.25097381771888255
CAB,178,k3,0.01988678009867675,0.21073457089269332
CAB,178,k4,0.010442412801820162,0.059638025437557855
CAB,178,k5,0.0002447487330568851,0.0009965120733645748
CAB,178,KS,0.01882338737446015,0.5071578024840386
CAB,178,KP,0.1353956306483868,0.6116456191458366
CAB,178,KN,0.010147779666161942,0.21000538901957974
CAB,178,kmenos4,0.010950414454551756,0.30602488774752307
CAB,179,k2,0.012268178123583813,0.25067003732729953
CAB,179,k3,0.019677511715794866,0.20810002375925218
CAB,179,k4,0.010322092086222532,0.059172004237391974
CAB,179,k5,0.00024573705897206816,0.0010029742544901139
CAB,179,KS,0.01833953793035714,0.5034820265948788
CAB,179,KP,0.13714796868550372,0.606945071880682
CAB,179,KN,0.010023880111106045,0.20674172202405897
CAB,179,kmenos4,0.010823127715524747,0.30239919704801116
CAB,180,k2,0.011763559052203547,0.25033392863447057
CAB,180,k3,0.01946728052801928,0.2054438210238424
CAB,180,k4,0.010201314677523228,0.05870320798891063
CAB,180,k5,0.0002467884642974689,0.0010093892365936109
CAB,180,KS,0.01786381246987764,0.4997867197702585
CAB,180,KP,0.13889953929711782,0.602141751884211
CAB,180,KN,0.009899441919535068,0.20352215797332798
CAB,180,kmenos4,0.010695904479506644,0.29873213411534644
CAB,181,k2,0.011271365507022504,0.24996668534560182
CAB,181,k3,0.01925635944238803,0.20276814412934632
CAB,181,k4,0.010080483108835308,0.058230861958293155
CAB,181,k5,0.00024750356853889656,0.0010158425683515274
CAB,181,KS,0.017396397246678852,0.49607487127767996
CAB,181,KP,0.14065000638629024,0.5972397089197367
CAB,181,KN,0.00977448260518248,0.20034554148145267
CAB,181,kmenos4,0.010569031327251429,0.2950285583793824
CAB,182,k2,0.010792355388893372,0.24957012365499562
CAB,182,k3,0.01904519209160649,0.20007561973221896
CAB,182,k4,0.009959930472818226,0.05775630700472634
CAB,182,k5,0.0002484429233452696,0.0010222314275805018
CAB,182,KS,0.016937906545288303,0.492346117398675
CAB,182,KP,0.14239721509975808,0.5922396366242518
CAB,182,KN,0.009649850356824701,0.19721344307495947
CAB,182,kmenos4,0.010442940767062018,0.29128926063738136
CAB,183,k2,0.010326515688038551,0.24914466397919502
CAB,183,k3,0.018833911471391487,0.1973667147087156
CAB,183,k4,0.009839329887520223,0.05727926065702565
CAB,183,k5,0.00024908379154103366,0.0010285745172621517
CAB,183,KS,0.01648794150552373,0.4886017741556472
CAB,183,KP,0.14413904549771747,0.5871485893248185
CAB,183,KN,0.009525233614314016,0.1941259178532582
CAB,183,kmenos4,0.010317424813454367,0.2875174775019554
CAB,184,k2,0.009874349816368318,0.2486917762742713
CAB,184,k3,0.018622845804105666,0.19464398909235017
CAB,184,k4,0.009718938576089926,0.056800792021946656
CAB,184,k5,0.0002494563848875648,0.0010348875241064732
CAB,184,KS,0.016046783331889754,0.4848437177069435
CAB,184,KP,0.14587624854895595,0.5819678711056362
CAB,184,KN,0.009400847849719804,0.1910851992859441
CAB,184,kmenos4,0.010192571862059423,0.2837148088885112
CAB,185,k2,0.009435230934801602,0.24820871610895767
CAB,185,k3,0.018411381972704657,0.19190749910426272
CAB,185,k4,0.009598737473093194,0.05632046596943796
CAB,185,k5,0.0002498678683394467,0.0010411521823840762
CAB,185,KS,0.015614145620393954,0.48106981166031165
CAB,185,KP,0.14760514926248805,0.5766981651948894
CAB,185,KN,0.009276427563852867,0.18808811703318404
CAB,185,kmenos4,0.010067727473009555,0.27988464718399375
CAB,186,k2,0.009008059774947506,0.24769758466007782
CAB,186,k3,0.018199876593192593,0.18915896316849404
CAB,186,k4,0.009478608480994738,0.055837257449448396
CAB,186,k5,0.00025013376898018534,0.0010473192588442727
CAB,186,KS,0.015189520362757947,0.47728384845751576
CAB,186,KP,0.14932409754697143,0.5713437622054751
CAB,186,KN,0.009152010584350424,0.18513287987693783
CAB,186,kmenos4,0.00994304079423815,0.2760289664349019
CAB,187,k2,0.008592432645062214,0.2471556883124176
CAB,187,k3,0.017988073806234895,0.18639773970599258
CAB,187,k4,0.009358478238227176,0.055352057738274674
CAB,187,k5,0.00025046139650155983,0.0010534027031332582
CAB,187,KS,0.014772704805547909,0.47348338464581213
CAB,187,KP,0.1510325621925996,0.5659029794821254
CAB,187,KN,0.009027492823876148,0.18221838406079782
CAB,187,kmenos4,0.009818923718425202,0.27214900269400755
CAB,188,k2,0.008188219959293771,0.24658345104234658
CAB,188,k3,0.017775951292573963,0.1836269745452281
CAB,188,k4,0.009238187007140903,0.05486388213240307
CAB,188,k5,0.0002507493946412419,0.0010594295611671338
CAB,188,KS,0.014363489340715912,0.46967017911186687
CAB,188,KP,0.15272890897413816,0.5603811033225238
CAB,188,KN,0.008903089164704467,0.17934378139509813
CAB,188,kmenos4,0.009695397857480087,0.26824767779180764
CAB,189,k2,0.007795056155824687,0.24598226592301184
CAB,189,k3,0.01756361802089771,0.18084749157240035
CAB,189,k4,0.009118009637153078,0.05437322447131631
CAB,189,k5,0.0002508665824828362,0.0010653465003500396
CAB,189,KS,0.013962011955062201,0.46584339480294595
CAB,189,KP,0.15441061670936518,0.5547797358587773
CAB,189,KN,0.008778930913714829,0.17650779629177257
CAB,189,kmenos4,0.009572203439548522,0.2643275611430859
CAB,190,k2,0.007413149909251911,0.24534969886996508
CAB,190,k3,0.017351263057381067,0.1780602556389379
CAB,190,k4,0.008997974360446514,0.053879510237513945
CAB,190,k5,0.0002509867159624591,0.001071106974222881
CAB,190,KS,0.013567854501475872,0.4620048346735224
CAB,190,KP,0.15607799045538137,0.5491033998426919
CAB,190,KN,0.008655305901626937,0.1737100406000287
CAB,190,kmenos4,0.009449122421754939,0.2603910014964426
CAB,191,k2,0.00704211071970177,0.24468669874449378
CAB,191,k3,0.017138871056787134,0.1752666485557971
CAB,191,k4,0.008878042809259754,0.0533840702940541
CAB,191,k5,0.00025085451792290656,0.0010767624334760576
CAB,191,KS,0.01318165415192397,0.4581546350859385
CAB,191,KP,0.15772811348934745,0.5433512411352794
CAB,191,KN,0.008531833869103635,0.17095164862497325
CAB,191,kmenos4,0.009326449971064325,0.2564405034776091
CAB,192,k2,0.006682002311617048,0.24399427148149555
CAB,192,k3,0.016926735290286318,0.17246956098026342
CAB,192,k4,0.00875799994272967,0.05288678595195797
CAB,192,k5,0.00025081530830571103,0.0010822318746980773
CAB,192,KS,0.012802937104961448,0.4542947519420765
CAB,192,KP,0.15935943063925576,0.5375315995795683
CAB,192,KN,0.008408612932675563,0.1682304137980634
CAB,192,kmenos4,0.0092043856666528,0.252478304182006
CAB,193,k2,0.006332734237582838,0.24327325950649195
CAB,193,k3,0.01671459988832099,0.16967005993994347
CAB,193,k4,0.008638112546494301,0.052386882033099415
CAB,193,k5,0.0002507049753427315,0.0010875363986199925
CAB,193,KS,0.012431855457943898,0.45042450834650277
CAB,193,KP,0.1609720186986311,0.5316475943184996
CAB,193,KN,0.008285780258139903,0.16554799026260061
CAB,193,kmenos4,0.009082940914829994,0.24850675794039925
CAB,194,k2,0.005994572226368504,0.24252322783831035
CAB,194,k3,0.016502746432657114,0.16687056454273128
CAB,194,k4,0.008518376780427104,0.051885531105059106
CAB,194,k5,0.00025042105577421106,0.0010927197649960006
CAB,194,KS,0.012068500143698346,0.44654607657434364
CAB,194,KP,0.16256286134752335,0.5256998588120454
CAB,194,KN,0.008163311958890992,0.16290469063253382
CAB,194,kmenos4,0.008961541362353588,0.24452967916241042
CAB,195,k2,0.005667362030690085,0.24174423859692326
CAB,195,k3,0.016291806081344593,0.16407247761838176
CAB,195,k4,0.008398904585313166,0.05138294577344519
CAB,195,k5,0.0002501522413923315,0.00109771959114608
CAB,195,KS,0.011712777764700847,0.4426596378545633
CAB,195,KP,0.16413143184359885,0.5196955668271179
CAB,195,KN,0.008041282047865937,0.1602987862202815
CAB,195,kmenos4,0.008840736834196852,0.24054778525937295
CAB,196,k2,0.005351315413957922,0.2409379730013758
CAB,196,k3,0.01608148587661717,0.1612776259372151
CAB,196,k4,0.008279785364443936,0.05087949047411693
CAB,196,k5,0.0002498115899518483,0.0011025582005818751
CAB,196,KS,0.011364877873407788,0.43876470295233866
CAB,196,KP,0.16567553356603568,0.5136365564087123
CAB,196,KN,0.007919998831194716,0.15773131053617137
CAB,196,kmenos4,0.008720714560492412,0.23656518555384054
CAB,197,k2,0.0050465541376263,0.24010235446526104
CAB,197,k3,0.015871806315876483,0.15848873507892644
CAB,197,k4,0.00816115788042752,0.05037522629635107
CAB,197,k5,0.000249240657144017,0.001107133691815325
CAB,197,KS,0.011024430509477623,0.43486451011606025
CAB,197,KP,0.16719536124361456,0.5075270918652316
CAB,197,KN,0.00779949348330589,0.15520248739248912
CAB,197,kmenos4,0.008601437325747092,0.23258299608793745
CAB,198,k2,0.004752854423187575,0.23924021575508322
CAB,198,k3,0.01566305969122858,0.1557064203104873
CAB,198,k4,0.008042930474414114,0.0498701564479813
CAB,198,k5,0.0002487383517227404,0.0011115135773699433
CAB,198,KS,0.010691724738548377,0.4309579252471106
CAB,198,KP,0.1686883137049714,0.501371955474504
CAB,198,KN,0.007679680144971502,0.15271376219895988
CAB,198,kmenos4,0.008482703585159334,0.22860482999260698
CAB,199,k2,0.004470050782889587,0.23835138175819362
CAB,199,k3,0.01545527893765758,0.15293425569727484
CAB,199,k4,0.00792509009910033,0.04936489682827485
CAB,199,k5,0.00024806224371852085,0.0011157380230802456
CAB,199,KS,0.010366765853050922,0.42704751181268036
CAB,199,KP,0.1701516564015384,0.4951749508668411
CAB,199,KN,0.0075606438987427865,0.1502628618856663
CAB,199,kmenos4,0.008364436225678132,0.2246332108049336
CAB,200,k2,0.004198385881096552,0.23743548195605954
CAB,200,k3,0.01524860886739225,0.15017284798991612
CAB,200,k4,0.007807741269568127,0.04886045101837455
CAB,200,k5,0.0002472904977523559,0.0011197105752413607
CAB,200,KS,0.010049494838669916,0.42313179257729044
CAB,200,KP,0.17158654018352215,0.488939646570246
CAB,200,KN,0.007442509227093045,0.147851900925908
CAB,200,kmenos4,0.008247006050948033,0.22066963270749582
CAN,0,k2,,
CAN,0,k3,,
CAN,0,k4,,
CAN,0,k5,,
CAN,0,KS,,
CAN,0,KP,,
CAN,0,KN,,
CAN,0,kmenos4,,
CAN,1,k2,0.06732937196211064,0.18272027891811068
CAN,1,k3,0.024999390249880887,0.06018536759401968
CAN,1,k4,0.023349577778759557,0.09229103391724595
CAN,1,k5,0.0004144566912841927,0.0003487492052744416
CAN,1,KS,0.6399813856758535,0.8426849661382523
CAN,1,KP,-0.0034054017510889143,0.005850576716230718
CAN,1,KN,0.022372032784109045,0.05948466402551001
CAN,1,kmenos4,0.00018988138407503898,0.0008413775784202621
CAN,2,k2,0.0953520861863797,0.2209420322345158
CAN,2,k3,0.034508760045404596,0.07102520703316244
CAN,2,k4,0.03731319252538739,0.1053436722583941
CAN,2,k5,0.0005946992400597896,0.0006148102701509869
CAN,2,KS,0.5946584637322446,0.8017571145106158
CAN,2,KP,-0.0004656909264679217,0.01269992526832602
CAN,2,KN,0.03724487451957606,0.07374866965587884
CAN,2,kmenos4,0.0009681680029834167,0.002084864076320064
CAN,3,k2,0.11247962926175449,0.24264758379747284
CAN,3,k3,0.040850697303110466,0.07943211063089818
CAN,3,k4,0.047511213694503,0.11387245746692826
CAN,3,k5,0.000786433347097238,0.0012239793362783776
CAN,3,KS,0.5514640475447614,0.7610312252333872
CAN,3,KP,0.003025998746090351,0.019810448048319235
CAN,3,KN,0.04879214066426683,0.08557449673462525
CAN,3,kmenos4,0.0018059327871955955,0.003649360730628991
CAN,4,k2,0.12358024361812257,0.25504178720229426
CAN,4,k3,0.04596426628727335,0.08732935741248088
CAN,4,k4,0.05492312887519359,0.12099918258695175
CAN,4,k5,0.0008135371887498508,0.0021855404692744025
CAN,4,KS,0.5147534040150221,0.7217229886386082
CAN,4,KP,0.006651259210627124,0.026979918513035394
CAN,4,KN,0.05909153580357792,0.09597344385180791
CAN,4,kmenos4,0.0026572839112645277,0.005463780284437697
CAN,5,k2,0.13133810638268295,0.26188414688546846
CAN,5,k3,0.04955266882866504,0.09477258613538693
CAN,5,k4,0.06090855556653424,0.12747459146133552
CAN,5,k5,0.0008493646746981958,0.003471713229952518
CAN,5,KS,0.4834096248974471,0.6849994441808055
CAN,5,KP,0.01025624950556761,0.0331294320429466
CAN,5,KN,0.06825662576075921,0.10518954557525408
CAN,5,kmenos4,0.0035224896668787226,0.007467132475605754
CAN,6,k2,0.13663312549373605,0.26507105066719633
CAN,6,k3,0.05207503789409385,0.10189028854524242
CAN,6,k4,0.06593034257371984,0.13312126030591737
CAN,6,k5,0.0009175022646072539,0.0049974790870985055
CAN,6,KS,0.45576531809684345,0.6504374536838001
CAN,6,KP,0.013546323771246871,0.038156506292324234
CAN,6,KN,0.0760931669686795,0.11371079484906262
CAN,6,kmenos4,0.004455800852059631,0.009615398886484898
CAN,7,k2,0.14051284559233349,0.2659583340917591
CAN,7,k3,0.054143020611902036,0.10859494322080976
CAN,7,k4,0.07022365265854873,0.13818459357832463
CAN,7,k5,0.0009565042263913791,0.006643368111147646
CAN,7,KS,0.43132645558657695,0.6190854455986129
CAN,7,KP,0.016362697092178483,0.04235856264637514
CAN,7,KN,0.08303193155133887,0.12180226490017176
CAN,7,kmenos4,0.005453756475800015,0.011838970939374173
CAN,8,k2,0.1434322635588928,0.26542989281428486
CAN,8,k3,0.05605322728010919,0.11499192641437449
CAN,8,k4,0.07397068369372838,0.14274282323274
CAN,8,k5,0.0009721847473516199,0.0083333080678223
CAN,8,KS,0.4095683584681255,0.590987096589043
CAN,8,KP,0.018858385128428825,0.04603950402824619
CAN,8,KN,0.08933947841407781,0.12940062440499486
CAN,8,kmenos4,0.006479228769872475,0.01408485550037448
CAN,9,k2,0.14560528594431385,0.26408452813867106
CAN,9,k3,0.05786973247119132,0.121049700816153
CAN,9,k4,0.07720517711759152,0.1469842188873488
CAN,9,k5,0.0009700049585239208,0.01002321109677966
CAN,9,KS,0.39018148006393805,0.5659175145424361
CAN,9,KP,0.021076585240824782,0.04936163332889193
CAN,9,KN,0.09499910918137992,0.1365614655319631
CAN,9,kmenos4,0.007492707647226006,0.016318811772957232
CAN,10,k2,0.14725734920867653,0.26239389123991996
CAN,10,k3,0.05960832383271605,0.12675403479887704
CAN,10,k4,0.08007786305914395,0.15101548500498632
CAN,10,k5,0.0009519403467661663,0.011685895424386429
CAN,10,KS,0.37303694665457715,0.5436812093536829
CAN,10,KP,0.0229219620784826,0.05238391139366295
CAN,10,KN,0.10005377324103548,0.14334433194539642
CAN,10,kmenos4,0.008478064775159071,0.01852488491860819
CAN,11,k2,0.14857845748627652,0.2605660513410154
CAN,11,k3,0.06126856192451225,0.13214943182753836
CAN,11,k4,0.08268278592300536,0.15486737676967108
CAN,11,k5,0.000929922178678942,0.013302926868220363
CAN,11,KS,0.35776737352569654,0.5238653696572952
CAN,11,KP,0.02447643303965566,0.055123914544683766
CAN,11,KN,0.10460051974929337,0.14978078942217585
CAN,11,kmenos4,0.009431999160382813,0.020690915433387486
CAN,12,k2,0.14961951708906704,0.2586678460193285
CAN,12,k3,0.06282211369221015,0.13724983998835003
CAN,12,k4,0.0850884547605963,0.15853589120623424
CAN,12,k5,0.0009100825706063407,0.014866954772089743
CAN,12,KS,0.3439741116639546,0.5060584083465572
CAN,12,KP,0.02587216455944563,0.05758662555189748
CAN,12,KN,0.10872405194701573,0.1559050238159899
CAN,12,kmenos4,0.010330343609055659,0.022809917217584106
CAN,13,k2,0.15041941703546358,0.25673326847489225
CAN,13,k3,0.06427853826715486,0.14206117776966976
CAN,13,k4,0.08733475214472758,0.1620346509434183
CAN,13,k5,0.0008967679816556406,0.016373666476243606
CAN,13,KS,0.3314030728698057,0.4899588792472515
CAN,13,KP,0.027158332950763215,0.059798472874116826
CAN,13,KN,0.11247272295730681,0.16172879095662765
CAN,13,kmenos4,0.011162466795680002,0.024879061105585635
CAN,14,k2,0.15101577606816646,0.25480722652019866
CAN,14,k3,0.06565875778308176,0.14660578972597707
CAN,14,k4,0.0894383049274255,0.1653789107898819
CAN,14,k5,0.0008933196787352262,0.01781854943068041
CAN,14,KS,0.3198518763062436,0.4753438293465742
CAN,14,KP,0.028347425572684864,0.06178851004595506
CAN,14,KN,0.11589024874755155,0.1672571162942648
CAN,14,kmenos4,0.011948848001511999,0.026893073215637876
CAN,15,k2,0.15142994092870324,0.25290429527091907
CAN,15,k3,0.06694577275430547,0.15089640668616253
CAN,15,k4,0.09140501708069775,0.16857334694602355
CAN,15,k5,0.0008850655894414768,0.01919915320719136
CAN,15,KS,0.3092002487651231,0.4620425300295505
CAN,15,KP,0.029443072696910686,0.06358114692929656
CAN,15,KN,0.11901132487132744,0.17249649223430172
CAN,15,kmenos4,0.01269749788801247,0.028853792208073072
CAN,16,k2,0.15169729416373418,0.25104317483593874
CAN,16,k3,0.06816525964548216,0.15491231117895238
CAN,16,k4,0.09327392230739599,0.17162560611709932
CAN,16,k5,0.0008896789792455003,0.02051478844089433
CAN,16,KS,0.29934218990886174,0.4498877116938967
CAN,16,KP,0.030459763952645116,0.06520834153678784
CAN,16,KN,0.12187846909705462,0.17745536632193284
CAN,16,kmenos4,0.01343402130370846,0.030763401018078534
CAN,17,k2,0.15184599893038173,0.24924247511015998
CAN,17,k3,0.06931537320539263,0.15865984364085314
CAN,17,k4,0.09505387573306046,0.17454967014998657
CAN,17,k5,0.0008984595828568567,0.021769753144293854
CAN,17,KS,0.2901966731858004,0.43870776300773834
CAN,17,KP,0.03140182250981472,0.06669617486671513
CAN,17,KN,0.12451038540042943,0.18214982675371094
CAN,17,kmenos4,0.014165178372480568,0.03262232024727121
CAN,18,k2,0.15188559719081762,0.24749168009187647
CAN,18,k3,0.07041574749330078,0.1621073768069662
CAN,18,k4,0.09675362124945179,0.1773401427641155
CAN,18,k5,0.0009122060529055692,0.022963247567974642
CAN,18,KS,0.2816328933434072,0.4283706878290981
CAN,18,KP,0.03225967983388659,0.06805653894493686
CAN,18,KN,0.12694034217742092,0.186595138762522
CAN,18,kmenos4,0.014876019554820312,0.034430002354576
CAN,19,k2,0.151837190283834,0.245807122756423
CAN,19,k3,0.07148657755297443,0.16529302586454495
CAN,19,k4,0.09838717576430188,0.1799923233834582
CAN,19,k5,0.0009338783438437558,0.024099065355980682
CAN,19,KS,0.27360525646827305,0.41879195781255535
